SMILES,pIC50
O=C(NCCCN1C(C)=CN=C1)C2(CCC2)C3=CC=C(OCCCCC4=CC(N)=NC=C4)C(OC)=C3,7.962573502
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCN(C)CC3)C(OC)=C2,7.962573502
COC1=CC=C(N(CC2=CC=NC=C2)C(NCCCN3C=NC=C3C)=O)C=C1OC,7.958607315
S=C(NCCCN1C(C)=CN=C1)N(C2=CC=C(OCCCCC3=CC(N)=NC=C3)C(OC)=C2)CC,7.958607315
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(/C=C/C(NC3CCN(CCN)CC3)=O)C=C2,7.950781977
CC1=CN=CN1CCCNC(NC2=CC(OC)=C(OCCCN3CCNCC3)C=C2)=S,7.943095149
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCC(N3CCNCC3)=O)C=C2,7.943095149
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCC3=CC=C(N4CCNCC4)C=C3)C(OC)=C2,7.93930216
CC1=CN=CN1CCCNC(NC2=CC(OC)=C(OCCCN3CCN(C)CC3)C=C2)=S,7.931814138
O=C(NCCCN1C=NC=C1C)N(CC2=CC=C(F)C=C2)C3=CC=C(OCCCN(C)C)C(OC)=C3,7.924453039
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCN(C4=NC=CC=N4)CC3)C(OC)=C2,7.920818754
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OC3=CC=C(N4CCN(CCN)CC4)C=C3)C(OC)=C2,7.920818754
COC1=CC(NC(NCCCN2C=NC=C2C)=S)=CC=C1OCCCCC3CCN(C)CC3,7.910094889
COC1=CC=C(N(C)C(NCCCN2C=NC=C2C)=S)C=C1OC,7.906578315
CC1=CN=CN1CCCNC(NC2=CC(OC)=C(OCCCCN3CCCCC3)C=C2)=S,7.903089987
COC1=CC(NC(NCCCN2C=NC=C2C)=S)=CC=C1OCCN3CCOCC3,7.903089987
COC1=CC=C(N(C(NCCCN2C=NC=C2C)=O)CC3=CC=C(Cl)C=C3)C=C1OC,7.903089987
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C(C)C)C3=CC=C(OCCCCC4=CC=NC(N)=C4)C(OC)=C3,7.899629455
O=C(NCCCC1=CC(N=CN2)=C2C=C1)N(C3CCCC3)C4=CC=C(OCCCCC5=CC=NC(N)=C5)C(OC)=C4,7.899629455
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCN(CC4=CC=CC=C4)CC3)C(OC)=C2,7.896196279
O=C(NCCCN1C=NC=C1C)N(CC2=CN=CC=C2)C3=CC=C(OCCCCN(C)C)C(OC)=C3,7.89279003
S=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCC(NC3CCNCC3)=O)C=C2,7.88941029
COC1=CC=C(N(C(NCCCN2C=NC=C2C)=O)CC3=CC=CC(Cl)=C3)C=C1OC,7.88941029
COC1=CC(NC(NCCCN2C=NC=C2C)=S)=CC=C1OCCCN(C)C,7.886056648
O=C(NCCCN1C(C)=CN=C1)NC2=CC=C(OCCN3CCNCC3)C(OC)=C2,7.879426069
COC1=CC=C(N(CC2=CC=CC=C2)C(NCCCN3C=NC=C3C)=O)C=C1OC,7.876148359
